Edad Simple;Provincias;Sexo;Periodo;Total
7 años;22 Huesca;Mujeres;1 de julio de 2022;980,394890
7 años;23 Jaén;Hombres;1 de julio de 2022;2.827,526366
7 años;23 Jaén;Mujeres;1 de julio de 2022;2.728,857275
7 años;24 León;Hombres;1 de julio de 2022;1.685,092032
7 años;24 León;Mujeres;1 de julio de 2022;1.522,858707
7 años;25 Lleida;Hombres;1 de julio de 2022;2.277,446352
7 años;25 Lleida;Mujeres;1 de julio de 2022;2.151,297614
7 años;27 Lugo;Hombres;1 de julio de 2022;1.171,679121
7 años;27 Lugo;Mujeres;1 de julio de 2022;1.108,469341
7 años;28 Madrid;Hombres;1 de julio de 2022;35.224,237919
7 años;28 Madrid;Mujeres;1 de julio de 2022;33.278,652404
7 años;29 Málaga;Hombres;1 de julio de 2022;8.939,643902
7 años;29 Málaga;Mujeres;1 de julio de 2022;8.487,794944
7 años;30 Murcia;Hombres;1 de julio de 2022;8.911,960037
7 años;30 Murcia;Mujeres;1 de julio de 2022;8.273,328409
7 años;31 Navarra;Hombres;1 de julio de 2022;3.456,927461
7 años;31 Navarra;Mujeres;1 de julio de 2022;3.331,062449
7 años;32 Ourense;Hombres;1 de julio de 2022;1.052,115124
7 años;32 Ourense;Mujeres;1 de julio de 2022;964,949644
7 años;34 Palencia;Hombres;1 de julio de 2022;648,514967
7 años;34 Palencia;Mujeres;1 de julio de 2022;600,709610
7 años;35 Palmas, Las;Hombres;1 de julio de 2022;4.814,488713
7 años;35 Palmas, Las;Mujeres;1 de julio de 2022;4.570,675932
7 años;36 Pontevedra;Hombres;1 de julio de 2022;4.023,949496
7 años;36 Pontevedra;Mujeres;1 de julio de 2022;3.654,876189
7 años;26 Rioja, La;Hombres;1 de julio de 2022;1.578,961886
7 años;26 Rioja, La;Mujeres;1 de julio de 2022;1.467,121905
7 años;37 Salamanca;Hombres;1 de julio de 2022;1.278,775544
7 años;37 Salamanca;Mujeres;1 de julio de 2022;1.220,188466
7 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2022;4.531,866334
7 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2022;4.404,093848
7 años;40 Segovia;Hombres;1 de julio de 2022;679,891598
7 años;40 Segovia;Mujeres;1 de julio de 2022;663,737035
7 años;41 Sevilla;Hombres;1 de julio de 2022;10.492,189946
7 años;41 Sevilla;Mujeres;1 de julio de 2022;9.833,362858
7 años;42 Soria;Hombres;1 de julio de 2022;376,198146
7 años;42 Soria;Mujeres;1 de julio de 2022;340,202724
7 años;43 Tarragona;Hombres;1 de julio de 2022;4.420,957832
7 años;43 Tarragona;Mujeres;1 de julio de 2022;4.154,306941
7 años;44 Teruel;Hombres;1 de julio de 2022;580,345354
7 años;44 Teruel;Mujeres;1 de julio de 2022;573,745181
7 años;45 Toledo;Hombres;1 de julio de 2022;3.903,485907
7 años;45 Toledo;Mujeres;1 de julio de 2022;3.629,747846
7 años;46 Valencia/València;Hombres;1 de julio de 2022;12.894,759723
7 años;46 Valencia/València;Mujeres;1 de julio de 2022;12.053,683653
7 años;47 Valladolid;Hombres;1 de julio de 2022;2.289,751864
7 años;47 Valladolid;Mujeres;1 de julio de 2022;2.223,619880
7 años;49 Zamora;Hombres;1 de julio de 2022;528,908817
7 años;49 Zamora;Mujeres;1 de julio de 2022;502,283159
7 años;50 Zaragoza;Hombres;1 de julio de 2022;4.774,183512
7 años;50 Zaragoza;Mujeres;1 de julio de 2022;4.435,230830
7 años;51 Ceuta;Hombres;1 de julio de 2022;522,555008
7 años;51 Ceuta;Mujeres;1 de julio de 2022;508,962849
7 años;52 Melilla;Hombres;1 de julio de 2022;726,903670
7 años;52 Melilla;Mujeres;1 de julio de 2022;659,530359
8 años;02 Albacete;Hombres;1 de julio de 2022;1.943,812404
8 años;02 Albacete;Mujeres;1 de julio de 2022;1.743,018950
8 años;03 Alicante/Alacant;Hombres;1 de julio de 2022;9.546,378466
8 años;03 Alicante/Alacant;Mujeres;1 de julio de 2022;9.002,169206
8 años;04 Almería;Hombres;1 de julio de 2022;4.316,245736
8 años;04 Almería;Mujeres;1 de julio de 2022;3.969,459797
8 años;01 Araba/Álava;Hombres;1 de julio de 2022;1.762,802547
8 años;01 Araba/Álava;Mujeres;1 de julio de 2022;1.628,532931
8 años;33 Asturias;Hombres;1 de julio de 2022;3.690,475748
8 años;33 Asturias;Mujeres;1 de julio de 2022;3.432,982146
8 años;05 Ávila;Hombres;1 de julio de 2022;706,041085
8 años;05 Ávila;Mujeres;1 de julio de 2022;612,718094
8 años;06 Badajoz;Hombres;1 de julio de 2022;3.121,589345
8 años;06 Badajoz;Mujeres;1 de julio de 2022;3.000,783289
8 años;07 Balears, Illes;Hombres;1 de julio de 2022;6.131,951637
8 años;07 Balears, Illes;Mujeres;1 de julio de 2022;5.741,509241
8 años;08 Barcelona;Hombres;1 de julio de 2022;28.782,569743
8 años;08 Barcelona;Mujeres;1 de julio de 2022;26.863,583232
8 años;48 Bizkaia;Hombres;1 de julio de 2022;5.198,514534
8 años;48 Bizkaia;Mujeres;1 de julio de 2022;4.958,696573
8 años;09 Burgos;Hombres;1 de julio de 2022;1.616,392417
8 años;09 Burgos;Mujeres;1 de julio de 2022;1.494,758244
8 años;10 Cáceres;Hombres;1 de julio de 2022;1.536,846544
8 años;10 Cáceres;Mujeres;1 de julio de 2022;1.508,100389
8 años;11 Cádiz;Hombres;1 de julio de 2022;6.439,810234
8 años;11 Cádiz;Mujeres;1 de julio de 2022;6.041,703472
8 años;39 Cantabria;Hombres;1 de julio de 2022;2.571,019369
8 años;39 Cantabria;Mujeres;1 de julio de 2022;2.433,007860
8 años;12 Castellón/Castelló;Hombres;1 de julio de 2022;3.044,427973
8 años;12 Castellón/Castelló;Mujeres;1 de julio de 2022;2.819,203626
8 años;13 Ciudad Real;Hombres;1 de julio de 2022;2.296,941779
8 años;13 Ciudad Real;Mujeres;1 de julio de 2022;2.183,028389
8 años;14 Córdoba;Hombres;1 de julio de 2022;3.781,788574
8 años;14 Córdoba;Mujeres;1 de julio de 2022;3.537,137132
8 años;15 Coruña, A;Hombres;1 de julio de 2022;4.626,890541
8 años;15 Coruña, A;Mujeres;1 de julio de 2022;4.313,603250
8 años;16 Cuenca;Hombres;1 de julio de 2022;862,859773
8 años;16 Cuenca;Mujeres;1 de julio de 2022;828,026446
8 años;20 Gipuzkoa;Hombres;1 de julio de 2022;3.436,220283
8 años;20 Gipuzkoa;Mujeres;1 de julio de 2022;3.270,632171
8 años;17 Girona;Hombres;1 de julio de 2022;4.285,927568
8 años;17 Girona;Mujeres;1 de julio de 2022;4.015,157581
8 años;18 Granada;Hombres;1 de julio de 2022;4.603,762426
8 años;18 Granada;Mujeres;1 de julio de 2022;4.252,586727
8 años;19 Guadalajara;Hombres;1 de julio de 2022;1.475,676064
8 años;19 Guadalajara;Mujeres;1 de julio de 2022;1.380,304305
8 años;21 Huelva;Hombres;1 de julio de 2022;2.768,652905
8 años;21 Huelva;Mujeres;1 de julio de 2022;2.619,039412
8 años;22 Huesca;Hombres;1 de julio de 2022;1.032,811035
8 años;22 Huesca;Mujeres;1 de julio de 2022;999,572946
8 años;23 Jaén;Hombres;1 de julio de 2022;2.781,481003
8 años;23 Jaén;Mujeres;1 de julio de 2022;2.741,999211
8 años;24 León;Hombres;1 de julio de 2022;1.653,568709
8 años;24 León;Mujeres;1 de julio de 2022;1.511,223994
8 años;25 Lleida;Hombres;1 de julio de 2022;2.269,397967
8 años;25 Lleida;Mujeres;1 de julio de 2022;2.149,119982
8 años;27 Lugo;Hombres;1 de julio de 2022;1.126,978645
8 años;27 Lugo;Mujeres;1 de julio de 2022;1.114,142714
8 años;28 Madrid;Hombres;1 de julio de 2022;35.172,157935
8 años;28 Madrid;Mujeres;1 de julio de 2022;33.232,135323
8 años;29 Málaga;Hombres;1 de julio de 2022;9.042,264772
8 años;29 Málaga;Mujeres;1 de julio de 2022;8.588,941522
8 años;30 Murcia;Hombres;1 de julio de 2022;8.925,635843
8 años;30 Murcia;Mujeres;1 de julio de 2022;8.324,545768
8 años;31 Navarra;Hombres;1 de julio de 2022;3.421,253645
8 años;31 Navarra;Mujeres;1 de julio de 2022;3.346,355715
8 años;32 Ourense;Hombres;1 de julio de 2022;1.054,682855
8 años;32 Ourense;Mujeres;1 de julio de 2022;966,359729
8 años;34 Palencia;Hombres;1 de julio de 2022;628,009381
8 años;34 Palencia;Mujeres;1 de julio de 2022;605,093130
8 años;35 Palmas, Las;Hombres;1 de julio de 2022;4.851,584153
8 años;35 Palmas, Las;Mujeres;1 de julio de 2022;4.629,531388
8 años;36 Pontevedra;Hombres;1 de julio de 2022;4.074,497941
8 años;36 Pontevedra;Mujeres;1 de julio de 2022;3.724,338846
8 años;26 Rioja, La;Hombres;1 de julio de 2022;1.558,573424
8 años;26 Rioja, La;Mujeres;1 de julio de 2022;1.524,430792
8 años;37 Salamanca;Hombres;1 de julio de 2022;1.254,574948
8 años;37 Salamanca;Mujeres;1 de julio de 2022;1.182,695364
8 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2022;4.500,325824
8 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2022;4.297,744234
8 años;40 Segovia;Hombres;1 de julio de 2022;690,853000
8 años;40 Segovia;Mujeres;1 de julio de 2022;642,252764
8 años;41 Sevilla;Hombres;1 de julio de 2022;10.564,119801
8 años;41 Sevilla;Mujeres;1 de julio de 2022;9.966,632434
8 años;42 Soria;Hombres;1 de julio de 2022;372,611803
8 años;42 Soria;Mujeres;1 de julio de 2022;346,787732
8 años;43 Tarragona;Hombres;1 de julio de 2022;4.448,968838
8 años;43 Tarragona;Mujeres;1 de julio de 2022;4.110,526821
8 años;44 Teruel;Hombres;1 de julio de 2022;639,590534
8 años;44 Teruel;Mujeres;1 de julio de 2022;572,124842
8 años;45 Toledo;Hombres;1 de julio de 2022;3.837,181559
8 años;45 Toledo;Mujeres;1 de julio de 2022;3.729,996408
8 años;46 Valencia/València;Hombres;1 de julio de 2022;13.024,892959
8 años;46 Valencia/València;Mujeres;1 de julio de 2022;12.054,074556
8 años;47 Valladolid;Hombres;1 de julio de 2022;2.380,326354
8 años;47 Valladolid;Mujeres;1 de julio de 2022;2.203,856054
8 años;49 Zamora;Hombres;1 de julio de 2022;571,328173
8 años;49 Zamora;Mujeres;1 de julio de 2022;498,088703
8 años;50 Zaragoza;Hombres;1 de julio de 2022;4.806,432368
8 años;50 Zaragoza;Mujeres;1 de julio de 2022;4.434,728118
8 años;51 Ceuta;Hombres;1 de julio de 2022;520,287756
8 años;51 Ceuta;Mujeres;1 de julio de 2022;525,874970
8 años;52 Melilla;Hombres;1 de julio de 2022;719,646095
8 años;52 Melilla;Mujeres;1 de julio de 2022;672,277920
9 años;02 Albacete;Hombres;1 de julio de 2022;1.926,682068
9 años;02 Albacete;Mujeres;1 de julio de 2022;1.799,159326
9 años;03 Alicante/Alacant;Hombres;1 de julio de 2022;9.701,905147
9 años;03 Alicante/Alacant;Mujeres;1 de julio de 2022;9.136,455466
9 años;04 Almería;Hombres;1 de julio de 2022;4.266,345119
9 años;04 Almería;Mujeres;1 de julio de 2022;3.905,966490
9 años;01 Araba/Álava;Hombres;1 de julio de 2022;1.822,245137
9 años;01 Araba/Álava;Mujeres;1 de julio de 2022;1.628,576395
9 años;33 Asturias;Hombres;1 de julio de 2022;3.919,310217
9 años;33 Asturias;Mujeres;1 de julio de 2022;3.652,807628
9 años;05 Ávila;Hombres;1 de julio de 2022;691,255049
9 años;05 Ávila;Mujeres;1 de julio de 2022;623,667373
9 años;06 Badajoz;Hombres;1 de julio de 2022;3.207,007646
9 años;06 Badajoz;Mujeres;1 de julio de 2022;3.077,206057
9 años;07 Balears, Illes;Hombres;1 de julio de 2022;6.112,233499
9 años;07 Balears, Illes;Mujeres;1 de julio de 2022;5.912,670727
9 años;08 Barcelona;Hombres;1 de julio de 2022;29.404,878324
9 años;08 Barcelona;Mujeres;1 de julio de 2022;27.507,485668
9 años;48 Bizkaia;Hombres;1 de julio de 2022;5.366,786768
9 años;48 Bizkaia;Mujeres;1 de julio de 2022;5.072,851759
9 años;09 Burgos;Hombres;1 de julio de 2022;1.664,984989
9 años;09 Burgos;Mujeres;1 de julio de 2022;1.546,026989
9 años;10 Cáceres;Hombres;1 de julio de 2022;1.550,334304
9 años;10 Cáceres;Mujeres;1 de julio de 2022;1.464,602876
9 años;11 Cádiz;Hombres;1 de julio de 2022;6.606,813512
9 años;11 Cádiz;Mujeres;1 de julio de 2022;6.219,117261
9 años;39 Cantabria;Hombres;1 de julio de 2022;2.724,628465
9 años;39 Cantabria;Mujeres;1 de julio de 2022;2.512,228066
9 años;12 Castellón/Castelló;Hombres;1 de julio de 2022;3.091,458732
9 años;12 Castellón/Castelló;Mujeres;1 de julio de 2022;2.928,052762
9 años;13 Ciudad Real;Hombres;1 de julio de 2022;2.396,399870
9 años;13 Ciudad Real;Mujeres;1 de julio de 2022;2.330,761220
9 años;14 Córdoba;Hombres;1 de julio de 2022;3.871,545340
9 años;14 Córdoba;Mujeres;1 de julio de 2022;3.628,226765
9 años;15 Coruña, A;Hombres;1 de julio de 2022;4.800,630025
9 años;15 Coruña, A;Mujeres;1 de julio de 2022;4.507,189085
9 años;16 Cuenca;Hombres;1 de julio de 2022;873,358115
9 años;16 Cuenca;Mujeres;1 de julio de 2022;821,681982
9 años;20 Gipuzkoa;Hombres;1 de julio de 2022;3.625,681447
9 años;20 Gipuzkoa;Mujeres;1 de julio de 2022;3.350,108206
9 años;17 Girona;Hombres;1 de julio de 2022;4.370,496941
9 años;17 Girona;Mujeres;1 de julio de 2022;4.105,108613
9 años;18 Granada;Hombres;1 de julio de 2022;4.733,707083
9 años;18 Granada;Mujeres;1 de julio de 2022;4.345,417476
9 años;19 Guadalajara;Hombres;1 de julio de 2022;1.541,709305
9 años;19 Guadalajara;Mujeres;1 de julio de 2022;1.460,087004
9 años;21 Huelva;Hombres;1 de julio de 2022;2.768,618297
9 años;21 Huelva;Mujeres;1 de julio de 2022;2.602,917756
9 años;22 Huesca;Hombres;1 de julio de 2022;1.071,059511
9 años;22 Huesca;Mujeres;1 de julio de 2022;1.023,827335
9 años;23 Jaén;Hombres;1 de julio de 2022;2.923,182792
9 años;23 Jaén;Mujeres;1 de julio de 2022;2.756,984804
9 años;24 León;Hombres;1 de julio de 2022;1.705,609140
9 años;24 León;Mujeres;1 de julio de 2022;1.574,936918
9 años;25 Lleida;Hombres;1 de julio de 2022;2.302,754203
9 años;25 Lleida;Mujeres;1 de julio de 2022;2.196,020326
9 años;27 Lugo;Hombres;1 de julio de 2022;1.156,915860
9 años;27 Lugo;Mujeres;1 de julio de 2022;1.125,887302
9 años;28 Madrid;Hombres;1 de julio de 2022;35.613,759299
9 años;28 Madrid;Mujeres;1 de julio de 2022;33.778,755411
9 años;29 Málaga;Hombres;1 de julio de 2022;9.298,286157
9 años;29 Málaga;Mujeres;1 de julio de 2022;8.750,321715
9 años;30 Murcia;Hombres;1 de julio de 2022;8.963,457258
9 años;30 Murcia;Mujeres;1 de julio de 2022;8.403,376859
9 años;31 Navarra;Hombres;1 de julio de 2022;3.569,267276
9 años;31 Navarra;Mujeres;1 de julio de 2022;3.378,299120
9 años;32 Ourense;Hombres;1 de julio de 2022;1.049,750466
9 años;32 Ourense;Mujeres;1 de julio de 2022;985,635819
9 años;34 Palencia;Hombres;1 de julio de 2022;634,865186
9 años;34 Palencia;Mujeres;1 de julio de 2022;587,686210
9 años;35 Palmas, Las;Hombres;1 de julio de 2022;4.913,779151
9 años;35 Palmas, Las;Mujeres;1 de julio de 2022;4.689,846092
9 años;36 Pontevedra;Hombres;1 de julio de 2022;4.168,976920
9 años;36 Pontevedra;Mujeres;1 de julio de 2022;3.865,546546
9 años;26 Rioja, La;Hombres;1 de julio de 2022;1.627,874819
9 años;26 Rioja, La;Mujeres;1 de julio de 2022;1.545,044212
9 años;37 Salamanca;Hombres;1 de julio de 2022;1.277,535964
9 años;37 Salamanca;Mujeres;1 de julio de 2022;1.227,931718
9 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2022;4.641,475069
9 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2022;4.429,673187
9 años;40 Segovia;Hombres;1 de julio de 2022;696,084164
9 años;40 Segovia;Mujeres;1 de julio de 2022;650,094222
9 años;41 Sevilla;Hombres;1 de julio de 2022;10.735,681974
9 años;41 Sevilla;Mujeres;1 de julio de 2022;10.172,007134
9 años;42 Soria;Hombres;1 de julio de 2022;384,212388
9 años;42 Soria;Mujeres;1 de julio de 2022;359,915947
9 años;43 Tarragona;Hombres;1 de julio de 2022;4.552,587342
9 años;43 Tarragona;Mujeres;1 de julio de 2022;4.188,700511
9 años;44 Teruel;Hombres;1 de julio de 2022;631,076458
9 años;44 Teruel;Mujeres;1 de julio de 2022;577,806743
9 años;45 Toledo;Hombres;1 de julio de 2022;4.027,566828
9 años;45 Toledo;Mujeres;1 de julio de 2022;3.806,697071
9 años;46 Valencia/València;Hombres;1 de julio de 2022;13.315,552047
9 años;46 Valencia/València;Mujeres;1 de julio de 2022;12.440,055366
9 años;47 Valladolid;Hombres;1 de julio de 2022;2.466,920438
9 años;47 Valladolid;Mujeres;1 de julio de 2022;2.258,708783
9 años;49 Zamora;Hombres;1 de julio de 2022;591,376172
9 años;49 Zamora;Mujeres;1 de julio de 2022;521,349476
9 años;50 Zaragoza;Hombres;1 de julio de 2022;4.747,779416
9 años;50 Zaragoza;Mujeres;1 de julio de 2022;4.486,881806
9 años;51 Ceuta;Hombres;1 de julio de 2022;548,056869
9 años;51 Ceuta;Mujeres;1 de julio de 2022;505,357729
9 años;52 Melilla;Hombres;1 de julio de 2022;707,183217
9 años;52 Melilla;Mujeres;1 de julio de 2022;630,059708
10 años;02 Albacete;Hombres;1 de julio de 2022;2.001,570152
10 años;02 Albacete;Mujeres;1 de julio de 2022;1.891,736552
10 años;03 Alicante/Alacant;Hombres;1 de julio de 2022;9.982,119762
10 años;03 Alicante/Alacant;Mujeres;1 de julio de 2022;9.337,774969
10 años;04 Almería;Hombres;1 de julio de 2022;4.276,322008
10 años;04 Almería;Mujeres;1 de julio de 2022;4.027,769273
10 años;01 Araba/Álava;Hombres;1 de julio de 2022;1.890,503838
10 años;01 Araba/Álava;Mujeres;1 de julio de 2022;1.719,979760
10 años;33 Asturias;Hombres;1 de julio de 2022;4.216,401957
10 años;33 Asturias;Mujeres;1 de julio de 2022;3.905,118251
10 años;05 Ávila;Hombres;1 de julio de 2022;736,750431
10 años;05 Ávila;Mujeres;1 de julio de 2022;658,541113
10 años;06 Badajoz;Hombres;1 de julio de 2022;3.402,349813
10 años;06 Badajoz;Mujeres;1 de julio de 2022;3.176,789295
10 años;07 Balears, Illes;Hombres;1 de julio de 2022;6.393,466035
10 años;07 Balears, Illes;Mujeres;1 de julio de 2022;5.993,615747
10 años;08 Barcelona;Hombres;1 de julio de 2022;31.023,840960
10 años;08 Barcelona;Mujeres;1 de julio de 2022;29.039,127339
10 años;48 Bizkaia;Hombres;1 de julio de 2022;5.556,121379
10 años;48 Bizkaia;Mujeres;1 de julio de 2022;5.383,469289
10 años;09 Burgos;Hombres;1 de julio de 2022;1.696,306098
10 años;09 Burgos;Mujeres;1 de julio de 2022;1.564,563459
10 años;10 Cáceres;Hombres;1 de julio de 2022;1.710,049159
10 años;10 Cáceres;Mujeres;1 de julio de 2022;1.525,840588
10 años;11 Cádiz;Hombres;1 de julio de 2022;6.922,146611
10 años;11 Cádiz;Mujeres;1 de julio de 2022;6.569,979327
10 años;39 Cantabria;Hombres;1 de julio de 2022;2.896,943592
10 años;39 Cantabria;Mujeres;1 de julio de 2022;2.574,799180
10 años;12 Castellón/Castelló;Hombres;1 de julio de 2022;3.195,195996
10 años;12 Castellón/Castelló;Mujeres;1 de julio de 2022;3.015,903584
10 años;13 Ciudad Real;Hombres;1 de julio de 2022;2.530,727187
10 años;13 Ciudad Real;Mujeres;1 de julio de 2022;2.418,674445
10 años;14 Córdoba;Hombres;1 de julio de 2022;4.026,010602
10 años;14 Córdoba;Mujeres;1 de julio de 2022;3.790,249847
10 años;15 Coruña, A;Hombres;1 de julio de 2022;5.057,060794
10 años;15 Coruña, A;Mujeres;1 de julio de 2022;4.627,387976
10 años;16 Cuenca;Hombres;1 de julio de 2022;891,333885
10 años;16 Cuenca;Mujeres;1 de julio de 2022;847,717773
10 años;20 Gipuzkoa;Hombres;1 de julio de 2022;3.810,355294
10 años;20 Gipuzkoa;Mujeres;1 de julio de 2022;3.532,904801
10 años;17 Girona;Hombres;1 de julio de 2022;4.541,217123
10 años;17 Girona;Mujeres;1 de julio de 2022;4.248,087869
10 años;18 Granada;Hombres;1 de julio de 2022;4.970,739007
10 años;18 Granada;Mujeres;1 de julio de 2022;4.557,626330
10 años;19 Guadalajara;Hombres;1 de julio de 2022;1.619,143091
10 años;19 Guadalajara;Mujeres;1 de julio de 2022;1.513,063054
10 años;21 Huelva;Hombres;1 de julio de 2022;2.813,979958
10 años;21 Huelva;Mujeres;1 de julio de 2022;2.682,511981
10 años;22 Huesca;Hombres;1 de julio de 2022;1.057,217078
10 años;22 Huesca;Mujeres;1 de julio de 2022;1.029,037154
10 años;23 Jaén;Hombres;1 de julio de 2022;3.109,822872
10 años;23 Jaén;Mujeres;1 de julio de 2022;2.892,740841
10 años;24 León;Hombres;1 de julio de 2022;1.761,724955
10 años;24 León;Mujeres;1 de julio de 2022;1.655,839523
10 años;25 Lleida;Hombres;1 de julio de 2022;2.402,020474
10 años;25 Lleida;Mujeres;1 de julio de 2022;2.280,239624
10 años;27 Lugo;Hombres;1 de julio de 2022;1.199,699470
10 años;27 Lugo;Mujeres;1 de julio de 2022;1.142,929634
10 años;28 Madrid;Hombres;1 de julio de 2022;37.208,082435
10 años;28 Madrid;Mujeres;1 de julio de 2022;35.332,351784
10 años;29 Málaga;Hombres;1 de julio de 2022;9.606,360402
10 años;29 Málaga;Mujeres;1 de julio de 2022;9.068,872696
10 años;30 Murcia;Hombres;1 de julio de 2022;9.179,036243
10 años;30 Murcia;Mujeres;1 de julio de 2022;8.544,847746
10 años;31 Navarra;Hombres;1 de julio de 2022;3.811,587085
10 años;31 Navarra;Mujeres;1 de julio de 2022;3.515,251052
10 años;32 Ourense;Hombres;1 de julio de 2022;1.089,492831
10 años;32 Ourense;Mujeres;1 de julio de 2022;1.030,974692
10 años;34 Palencia;Hombres;1 de julio de 2022;669,683616
10 años;34 Palencia;Mujeres;1 de julio de 2022;584,584171
10 años;35 Palmas, Las;Hombres;1 de julio de 2022;5.080,675846
10 años;35 Palmas, Las;Mujeres;1 de julio de 2022;4.784,353308
10 años;36 Pontevedra;Hombres;1 de julio de 2022;4.373,937539
10 años;36 Pontevedra;Mujeres;1 de julio de 2022;4.057,450479
10 años;26 Rioja, La;Hombres;1 de julio de 2022;1.687,141670
10 años;26 Rioja, La;Mujeres;1 de julio de 2022;1.570,753019
10 años;37 Salamanca;Hombres;1 de julio de 2022;1.392,378458
10 años;37 Salamanca;Mujeres;1 de julio de 2022;1.296,073537
10 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2022;4.905,072399
10 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2022;4.668,292576
10 años;40 Segovia;Hombres;1 de julio de 2022;774,589009
10 años;40 Segovia;Mujeres;1 de julio de 2022;693,289481
10 años;41 Sevilla;Hombres;1 de julio de 2022;11.280,019071
10 años;41 Sevilla;Mujeres;1 de julio de 2022;10.841,580160
10 años;42 Soria;Hombres;1 de julio de 2022;404,237078
10 años;42 Soria;Mujeres;1 de julio de 2022;378,747586
10 años;43 Tarragona;Hombres;1 de julio de 2022;4.811,250558
10 años;43 Tarragona;Mujeres;1 de julio de 2022;4.416,566182
10 años;44 Teruel;Hombres;1 de julio de 2022;635,908002
10 años;44 Teruel;Mujeres;1 de julio de 2022;619,882000
10 años;45 Toledo;Hombres;1 de julio de 2022;4.278,944634
10 años;45 Toledo;Mujeres;1 de julio de 2022;3.918,905760
10 años;46 Valencia/València;Hombres;1 de julio de 2022;13.805,991378
10 años;46 Valencia/València;Mujeres;1 de julio de 2022;12.998,213551
10 años;47 Valladolid;Hombres;1 de julio de 2022;2.477,431250
10 años;47 Valladolid;Mujeres;1 de julio de 2022;2.390,295564
10 años;49 Zamora;Hombres;1 de julio de 2022;589,235220
10 años;49 Zamora;Mujeres;1 de julio de 2022;550,100302
10 años;50 Zaragoza;Hombres;1 de julio de 2022;4.931,768164
10 años;50 Zaragoza;Mujeres;1 de julio de 2022;4.628,960239
10 años;51 Ceuta;Hombres;1 de julio de 2022;595,892497
10 años;51 Ceuta;Mujeres;1 de julio de 2022;554,959852
10 años;52 Melilla;Hombres;1 de julio de 2022;763,626414
10 años;52 Melilla;Mujeres;1 de julio de 2022;651,299964
11 años;02 Albacete;Hombres;1 de julio de 2022;2.071,126501
11 años;02 Albacete;Mujeres;1 de julio de 2022;1.923,800207
11 años;03 Alicante/Alacant;Hombres;1 de julio de 2022;10.252,947514
11 años;03 Alicante/Alacant;Mujeres;1 de julio de 2022;9.467,684316
11 años;04 Almería;Hombres;1 de julio de 2022;4.321,279207
11 años;04 Almería;Mujeres;1 de julio de 2022;4.067,190219
11 años;01 Araba/Álava;Hombres;1 de julio de 2022;1.907,135229
11 años;01 Araba/Álava;Mujeres;1 de julio de 2022;1.767,318864
11 años;33 Asturias;Hombres;1 de julio de 2022;4.173,934608
11 años;33 Asturias;Mujeres;1 de julio de 2022;4.002,625777
11 años;05 Ávila;Hombres;1 de julio de 2022;765,702915
11 años;05 Ávila;Mujeres;1 de julio de 2022;673,388797
11 años;06 Badajoz;Hombres;1 de julio de 2022;3.453,849860
11 años;06 Badajoz;Mujeres;1 de julio de 2022;3.264,606710
11 años;07 Balears, Illes;Hombres;1 de julio de 2022;6.590,306195
11 años;07 Balears, Illes;Mujeres;1 de julio de 2022;6.031,702561
11 años;08 Barcelona;Hombres;1 de julio de 2022;31.970,250440
11 años;08 Barcelona;Mujeres;1 de julio de 2022;29.964,720192
11 años;48 Bizkaia;Hombres;1 de julio de 2022;5.591,634169
11 años;48 Bizkaia;Mujeres;1 de julio de 2022;5.512,153253
11 años;09 Burgos;Hombres;1 de julio de 2022;1.725,360135
11 años;09 Burgos;Mujeres;1 de julio de 2022;1.563,071306
11 años;10 Cáceres;Hombres;1 de julio de 2022;1.831,367165
11 años;10 Cáceres;Mujeres;1 de julio de 2022;1.648,405811
11 años;11 Cádiz;Hombres;1 de julio de 2022;7.195,206909
11 años;11 Cádiz;Mujeres;1 de julio de 2022;6.851,649933
11 años;39 Cantabria;Hombres;1 de julio de 2022;3.014,251559
11 años;39 Cantabria;Mujeres;1 de julio de 2022;2.695,583945
11 años;12 Castellón/Castelló;Hombres;1 de julio de 2022;3.202,914774
11 años;12 Castellón/Castelló;Mujeres;1 de julio de 2022;3.018,541664
11 años;13 Ciudad Real;Hombres;1 de julio de 2022;2.589,563998
11 años;13 Ciudad Real;Mujeres;1 de julio de 2022;2.448,832090
11 años;14 Córdoba;Hombres;1 de julio de 2022;4.049,997104
11 años;14 Córdoba;Mujeres;1 de julio de 2022;3.835,460333
11 años;15 Coruña, A;Hombres;1 de julio de 2022;5.132,427723
11 años;15 Coruña, A;Mujeres;1 de julio de 2022;4.752,128753
11 años;16 Cuenca;Hombres;1 de julio de 2022;922,733347
11 años;16 Cuenca;Mujeres;1 de julio de 2022;861,107353
11 años;20 Gipuzkoa;Hombres;1 de julio de 2022;3.794,769517
11 años;20 Gipuzkoa;Mujeres;1 de julio de 2022;3.719,991459
11 años;17 Girona;Hombres;1 de julio de 2022;4.638,248077
